ï»¿time,generation biomass,generation fossil gas,generation hydro water reservoir,generation nuclear,generation solar,forecast solar day ahead,total load forecast,total load actual,price day ahead,price actual
2018-06-05 09:00:00+02:00,359.0,4424.0,2652.0,5055.0,2108.0,2215,23067,23151.0,49.1,69.11
2018-06-05 10:00:00+02:00,353.0,4027.0,3279.0,5052.0,3626.0,3564,24464,24733.0,47.89,69.87
2018-06-05 11:00:00+02:00,345.0,4019.0,3638.0,5050.0,4188.0,4347,25264,25592.0,48.5,69.09
2018-06-05 12:00:00+02:00,346.0,3921.0,3673.0,5049.0,4573.0,4722,25434,25722.0,48.53,68.72
2018-06-05 13:00:00+02:00,357.0,3784.0,3551.0,5049.0,4676.0,4853,25567,25702.0,49.44,69.03
2018-06-05 14:00:00+02:00,355.0,3813.0,3288.0,5047.0,4533.0,4698,25437,25183.0,49.1,69.02
2018-06-05 15:00:00+02:00,355.0,3951.0,2498.0,5045.0,4179.0,4405,24269,23871.0,48.22,64.8
2018-06-05 16:00:00+02:00,355.0,4106.0,2164.0,5044.0,4034.0,4029,23503,23317.0,45.99,64.56
2018-06-05 17:00:00+02:00,351.0,3732.0,2128.0,5044.0,3599.0,3507,23131,22920.0,45.64,64.55
2018-06-05 18:00:00+02:00,343.0,3593.0,2121.0,5044.0,2916.0,2829,23138,23001.0,46.52,64.1
2018-06-05 19:00:00+02:00,351.0,3668.0,2905.0,5044.0,1838.0,1929,23663,23497.0,46.64,67.19
2018-06-05 20:00:00+02:00,357.0,4107.0,3870.0,5044.0,826.0,981,25018,24755.0,50.23,67.25
2018-06-05 21:00:00+02:00,354.0,4302.0,5487.0,5045.0,405.0,506,27355,26864.0,53.89,69.23
2018-06-05 22:00:00+02:00,357.0,4402.0,5326.0,5047.0,313.0,408,27263,26940.0,53.78,68.73
2018-06-05 23:00:00+02:00,355.0,4479.0,4782.0,5047.0,293.0,289,25307,25491.0,52.14,64.49
2018-06-06 00:00:00+02:00,358.0,5697.0,2250.0,4057.0,53.0,123,25218,25351.0,62.03,66.59
2018-06-06 01:00:00+02:00,355.0,5738.0,2186.0,4055.0,52.0,129,23842,24005.0,61.33,66.08
2018-06-06 02:00:00+02:00,352.0,5635.0,2003.0,4056.0,66.0,137,22947,23231.0,58.02,62.87
2018-06-06 03:00:00+02:00,354.0,5668.0,1917.0,4057.0,68.0,136,22670,22747.0,56.64,61.59
2018-06-06 04:00:00+02:00,354.0,5579.0,2034.0,4057.0,60.0,137,22494,22761.0,56.64,62.03
2018-06-06 05:00:00+02:00,353.0,5817.0,1954.0,4057.0,52.0,103,22876,23034.0,57.52,62.25
2018-06-06 06:00:00+02:00,351.0,6456.0,2362.0,4057.0,59.0,155,24543,24627.0,62.21,67.37
2018-06-06 07:00:00+02:00,339.0,6933.0,2950.0,4057.0,106.0,317,27137,27193.0,64.93,69.36
2018-06-06 08:00:00+02:00,344.0,7698.0,4201.0,4057.0,388.0,711,29559,29731.0,65.35,70.01
2018-06-06 09:00:00+02:00,344.0,7801.0,4949.0,4056.0,909.0,1314,30699,30867.0,65.65,70.47
2018-06-06 10:00:00+02:00,352.0,7721.0,4713.0,4054.0,1509.0,1913,31236,31418.0,65.11,70.25
2018-06-06 11:00:00+02:00,349.0,7792.0,4565.0,4053.0,1912.0,2419,31649,31752.0,65.0,70.75
2018-06-06 12:00:00+02:00,346.0,7802.0,4675.0,4053.0,2112.0,2807,32060,32246.0,65.19,70.63
2018-06-06 13:00:00+02:00,346.0,7759.0,4091.0,4055.0,2078.0,2947,31977,32052.0,65.0,70.6
2018-06-06 14:00:00+02:00,346.0,7634.0,3126.0,4056.0,2226.0,3026,31000,30993.0,64.13,70.32
2018-06-06 15:00:00+02:00,346.0,7415.0,2798.0,4055.0,2430.0,2933,30351,30175.0,62.86,67.77
2018-06-06 16:00:00+02:00,349.0,7243.0,2404.0,4054.0,2396.0,2690,30101,29862.0,62.8,67.61
2018-06-06 17:00:00+02:00,347.0,7047.0,2094.0,4054.0,2190.0,2318,30004,29721.0,62.79,68.04
2018-06-06 18:00:00+02:00,351.0,6896.0,2430.0,4054.0,1909.0,1831,29530,29367.0,61.25,66.29
2018-06-06 19:00:00+02:00,348.0,7038.0,2521.0,4054.0,1437.0,1287,29427,29193.0,63.31,67.96
2018-06-06 20:00:00+02:00,346.0,6949.0,2680.0,4069.0,1093.0,722,29689,29511.0,62.79,68.11
2018-06-06 21:00:00+02:00,347.0,7187.0,3311.0,4149.0,432.0,279,29989,30084.0,64.4,69.47
2018-06-06 22:00:00+02:00,348.0,7178.0,3330.0,4183.0,188.0,126,29197,29188.0,63.35,68.7
2018-06-06 23:00:00+02:00,347.0,6707.0,2706.0,4220.0,140.0,151,26838,26647.0,62.0,67.2
2018-06-07 00:00:00+02:00,348.0,5437.0,2274.0,6003.0,685.0,621,28060,27998.0,61.03,65.51
2018-06-07 01:00:00+02:00,355.0,5539.0,1597.0,6002.0,679.0,607,26406,26373.0,58.01,65.39
2018-06-07 02:00:00+02:00,364.0,5487.0,1367.0,6002.0,673.0,594,25200,25277.0,56.08,63.93
2018-06-07 03:00:00+02:00,365.0,5324.0,1289.0,6003.0,675.0,568,24718,24745.0,55.0,61.68
2018-06-07 04:00:00+02:00,365.0,5250.0,1280.0,6003.0,678.0,555,24459,24403.0,54.43,61.79
2018-06-07 05:00:00+02:00,368.0,5196.0,1383.0,6005.0,667.0,462,24739,24691.0,56.9,60.66
2018-06-07 06:00:00+02:00,369.0,5620.0,2097.0,6010.0,508.0,413,26321,26252.0,60.15,62.88
2018-06-07 07:00:00+02:00,371.0,5762.0,3008.0,6011.0,403.0,509,28408,28473.0,59.4,65.25
2018-06-07 08:00:00+02:00,369.0,5772.0,4325.0,6010.0,1183.0,1496,30474,30666.0,61.4,69.0
2018-06-07 09:00:00+02:00,365.0,6165.0,4540.0,6008.0,3121.0,2797,32514,32681.0,62.0,69.8
2018-06-07 10:00:00+02:00,353.0,6415.0,4581.0,6003.0,4393.0,3949,33675,33891.0,62.0,69.6
2018-06-07 11:00:00+02:00,351.0,6307.0,4886.0,5998.0,4966.0,4702,34390,34683.0,62.41,70.36
2018-06-07 12:00:00+02:00,369.0,6272.0,5257.0,5995.0,5262.0,5120,35084,35451.0,63.01,70.24
2018-06-07 13:00:00+02:00,369.0,6259.0,5448.0,5995.0,5319.0,5302,35355,35791.0,63.09,69.68
2018-06-07 14:00:00+02:00,366.0,5586.0,5264.0,5995.0,5229.0,5282,34607,34964.0,62.64,69.01
2018-06-07 15:00:00+02:00,373.0,5303.0,4848.0,5992.0,4867.0,5114,33766,33971.0,62.18,67.82
2018-06-07 16:00:00+02:00,373.0,5310.0,5068.0,5993.0,4563.0,4821,33469,33761.0,61.9,68.66
2018-06-07 17:00:00+02:00,371.0,5362.0,4866.0,5992.0,4136.0,4387,33345,33622.0,61.7,69.42
2018-06-07 18:00:00+02:00,370.0,5384.0,4499.0,5991.0,3513.0,3770,32771,33079.0,61.4,69.25
2018-06-07 19:00:00+02:00,370.0,5393.0,4043.0,5992.0,2932.0,2911,32347,32631.0,61.25,70.25
2018-06-07 20:00:00+02:00,375.0,5385.0,3910.0,5994.0,1932.0,1818,31656,32062.0,61.86,70.48
2018-06-07 21:00:00+02:00,375.0,5485.0,3807.0,5996.0,929.0,934,31173,31507.0,62.0,71.16
2018-06-07 22:00:00+02:00,353.0,5435.0,3587.0,5999.0,674.0,621,30897,30923.0,61.4,71.38
2018-06-07 23:00:00+02:00,345.0,5369.0,2777.0,6002.0,635.0,553,29060,28894.0,60.55,69.71
2018-06-08 00:00:00+02:00,372.0,6616.0,2467.0,6334.0,438.0,323,28305,28642.0,66.3,66.88
2018-06-08 01:00:00+02:00,373.0,6052.0,1496.0,6337.0,363.0,325,26441,26657.0,63.9,66.17
2018-06-08 02:00:00+02:00,372.0,5556.0,1279.0,6344.0,341.0,353,25181,25303.0,62.21,65.44
2018-06-08 03:00:00+02:00,374.0,5347.0,942.0,6346.0,275.0,357,24449,24607.0,61.15,63.76
2018-06-08 04:00:00+02:00,380.0,5681.0,855.0,6346.0,206.0,318,24080,24242.0,60.02,62.09
2018-06-08 05:00:00+02:00,378.0,5844.0,1093.0,6349.0,155.0,264,24280,24528.0,62.14,62.31
2018-06-08 06:00:00+02:00,370.0,6972.0,1740.0,6350.0,81.0,212,26032,26250.0,64.55,64.31
2018-06-08 07:00:00+02:00,371.0,8522.0,1632.0,6353.0,107.0,300,27943,28124.0,65.67,65.31
2018-06-08 08:00:00+02:00,374.0,9460.0,2162.0,6356.0,581.0,877,30263,30666.0,68.01,67.56
2018-06-08 09:00:00+02:00,363.0,10091.0,2914.0,6371.0,1614.0,2122,32996,33411.0,70.0,69.49
2018-06-08 10:00:00+02:00,355.0,10351.0,3000.0,6395.0,3067.0,3519,34878,35238.0,70.26,69.58
2018-06-08 11:00:00+02:00,350.0,10155.0,3656.0,6444.0,4112.0,4473,36049,36661.0,70.41,70.39
2018-06-08 12:00:00+02:00,345.0,10290.0,3785.0,6508.0,4683.0,4936,37458,37884.0,70.66,70.36
2018-06-08 13:00:00+02:00,349.0,10222.0,3873.0,6564.0,4928.0,5118,38458,38801.0,70.69,69.49
2018-06-08 14:00:00+02:00,341.0,10000.0,3403.0,6599.0,4990.0,5087,38583,38768.0,70.49,68.96
2018-06-08 15:00:00+02:00,337.0,9609.0,3021.0,6665.0,4882.0,4908,37976,38277.0,70.23,66.64
2018-06-08 16:00:00+02:00,333.0,9848.0,2834.0,6715.0,4487.0,4569,37748,38183.0,70.0,66.36
2018-06-08 17:00:00+02:00,346.0,10697.0,2886.0,6748.0,3838.0,4039,37568,37718.0,71.71,65.99
2018-06-08 18:00:00+02:00,346.0,10790.0,3345.0,6779.0,3036.0,3298,36797,36759.0,74.02,65.89
2018-06-08 19:00:00+02:00,351.0,10854.0,3078.0,6811.0,2006.0,2364,36150,35882.0,74.0,67.03
2018-06-08 20:00:00+02:00,353.0,10969.0,3150.0,6840.0,897.0,1330,35204,35170.0,73.79,68.02
2018-06-08 21:00:00+02:00,357.0,10898.0,3691.0,6865.0,431.0,640,35648,35640.0,74.82,68.62
2018-06-08 22:00:00+02:00,356.0,10541.0,3834.0,6888.0,388.0,474,34756,34910.0,71.61,68.51
2018-06-08 23:00:00+02:00,361.0,8403.0,2051.0,6905.0,366.0,413,32375,32677.0,67.5,66.99
2018-06-09 00:00:00+02:00,386.0,5246.0,1888.0,6980.0,138.0,334,27597,27435.0,71.39,66.32
2018-06-09 01:00:00+02:00,396.0,5015.0,1145.0,6983.0,108.0,323,26033,26123.0,69.9,65.47
2018-06-09 02:00:00+02:00,403.0,4495.0,537.0,6985.0,107.0,201,25047,25110.0,67.15,65.26
2018-06-09 03:00:00+02:00,404.0,4238.0,465.0,6985.0,107.0,185,24615,24742.0,64.52,65.7
2018-06-09 04:00:00+02:00,404.0,4285.0,616.0,6982.0,107.0,172,24361,24569.0,61.69,65.65
2018-06-09 05:00:00+02:00,383.0,4456.0,750.0,6976.0,102.0,138,24688,24731.0,62.99,64.7
2018-06-09 06:00:00+02:00,369.0,6019.0,1631.0,6980.0,80.0,125,26578,26625.0,68.98,63.29
2018-06-09 07:00:00+02:00,367.0,7607.0,1839.0,6988.0,79.0,158,29107,28902.0,73.78,61.93
2018-06-09 08:00:00+02:00,372.0,8323.0,2517.0,6993.0,319.0,475,30763,30372.0,74.95,63.09
2018-06-09 09:00:00+02:00,370.0,8435.0,2897.0,6991.0,1171.0,1382,32463,32146.0,75.57,65.69
2018-06-09 10:00:00+02:00,402.0,8381.0,2501.0,6990.0,2443.0,2552,33449,33010.0,74.36,66.1
2018-06-09 11:00:00+02:00,401.0,8204.0,2329.0,6988.0,3750.0,3685,34135,33930.0,73.4,66.52
2018-06-09 12:00:00+02:00,403.0,7868.0,2146.0,6986.0,4578.0,4387,34778,34676.0,72.01,65.04
2018-06-09 13:00:00+02:00,403.0,7608.0,1691.0,6981.0,4936.0,4695,35073,35039.0,72.3,65.25
2018-06-09 14:00:00+02:00,404.0,7071.0,1504.0,6979.0,4914.0,4731,34272,34315.0,72.01,65.44
2018-06-09 15:00:00+02:00,405.0,6630.0,1514.0,6975.0,4736.0,4553,33736,33600.0,71.8,58.8
2018-06-09 16:00:00+02:00,408.0,6964.0,1231.0,6973.0,4516.0,4206,33633,33569.0,71.42,56.78
2018-06-09 17:00:00+02:00,406.0,7332.0,1704.0,6970.0,4002.0,3686,33469,33269.0,73.73,56.3
2018-06-09 18:00:00+02:00,409.0,7386.0,1670.0,6968.0,3186.0,3096,32821,32427.0,73.89,58.08
2018-06-09 19:00:00+02:00,406.0,7807.0,1954.0,6964.0,1893.0,1957,32260,31826.0,74.03,62.34
2018-06-09 20:00:00+02:00,412.0,7742.0,2378.0,6968.0,823.0,862,32789,32216.0,74.3,65.29
2018-06-09 21:00:00+02:00,413.0,7515.0,2458.0,6974.0,565.0,426,33538,33136.0,72.3,68.16
2018-06-09 22:00:00+02:00,405.0,5599.0,1391.0,6977.0,497.0,493,30940,30659.0,70.39,68.91
2018-06-09 23:00:00+02:00,404.0,4712.0,786.0,6979.0,440.0,447,28568,28345.0,68.14,68.14
2018-06-10 00:00:00+02:00,360.0,4703.0,1539.0,7025.0,213.0,297,25626,25383.0,74.9,63.47
2018-06-10 01:00:00+02:00,363.0,4450.0,1394.0,7025.0,94.0,197,24329,24117.0,74.62,62.62
2018-06-10 02:00:00+02:00,363.0,4403.0,976.0,7015.0,32.0,85,23217,22997.0,73.43,58.64
2018-06-10 03:00:00+02:00,366.0,4053.0,681.0,6965.0,17.0,50,22671,22523.0,71.01,59.23
2018-06-10 04:00:00+02:00,372.0,4026.0,446.0,6962.0,17.0,47,22273,22218.0,69.4,58.28
2018-06-10 05:00:00+02:00,375.0,4086.0,463.0,6967.0,17.0,40,22029,22002.0,65.67,58.06
2018-06-10 06:00:00+02:00,379.0,4229.0,599.0,6966.0,17.0,28,22444,22416.0,63.8,58.85
2018-06-10 07:00:00+02:00,377.0,4360.0,886.0,6962.0,20.0,37,23617,23454.0,66.08,57.54
2018-06-10 08:00:00+02:00,382.0,4579.0,1030.0,6967.0,113.0,202,24481,24260.0,68.0,59.78
2018-06-10 09:00:00+02:00,381.0,4606.0,1813.0,6971.0,979.0,1163,26536,26286.0,74.14,61.03
2018-06-10 10:00:00+02:00,381.0,4639.0,1873.0,6969.0,2698.0,2765,27736,27701.0,74.39,64.01
2018-06-10 11:00:00+02:00,381.0,4555.0,1381.0,6961.0,4499.0,4142,28252,28343.0,73.58,64.88
2018-06-10 12:00:00+02:00,380.0,4288.0,1082.0,6955.0,5054.0,4796,28395,28725.0,71.99,65.75
2018-06-10 13:00:00+02:00,378.0,3955.0,563.0,6948.0,5169.0,4968,28620,28897.0,69.68,66.48
2018-06-10 14:00:00+02:00,376.0,3831.0,430.0,6949.0,5127.0,4907,28027,28329.0,61.89,66.95
2018-06-10 15:00:00+02:00,380.0,3917.0,419.0,6949.0,4856.0,4677,26849,27125.0,57.51,65.43
2018-06-10 16:00:00+02:00,378.0,4027.0,505.0,6948.0,4455.0,4255,26135,26348.0,54.94,60.92
2018-06-10 17:00:00+02:00,373.0,4519.0,849.0,6946.0,3816.0,3538,25832,26139.0,59.93,58.45
2018-06-10 18:00:00+02:00,378.0,4563.0,1007.0,6944.0,2743.0,2434,25864,25927.0,70.0,55.95
2018-06-10 19:00:00+02:00,378.0,5435.0,2139.0,6902.0,1212.0,1158,26497,26518.0,74.75,56.86
2018-06-10 20:00:00+02:00,381.0,5582.0,2848.0,6892.0,670.0,574,28586,28578.0,75.78,62.24
2018-06-10 21:00:00+02:00,380.0,4991.0,1577.0,6897.0,558.0,360,28331,28490.0,70.0,67.83
2018-06-10 22:00:00+02:00,380.0,4571.0,597.0,6902.0,474.0,306,26447,26480.0,61.95,68.27
2018-06-10 23:00:00+02:00,376.0,4256.0,466.0,6904.0,373.0,236,24795,24838.0,61.84,66.59
2018-06-11 00:00:00+02:00,329.0,3983.0,558.0,6015.0,3.0,10,26228,26084.0,51.0,61.86
2018-06-11 01:00:00+02:00,335.0,3754.0,597.0,6016.0,3.0,10,24536,24537.0,47.64,60.59
2018-06-11 02:00:00+02:00,335.0,3796.0,585.0,6016.0,3.0,13,23504,23505.0,44.82,57.76
2018-06-11 03:00:00+02:00,329.0,3611.0,502.0,6014.0,3.0,13,23164,23167.0,43.53,57.99
2018-06-11 04:00:00+02:00,332.0,3581.0,447.0,6015.0,3.0,12,23100,23032.0,43.93,57.68
2018-06-11 05:00:00+02:00,334.0,3672.0,520.0,6013.0,6.0,13,23701,23756.0,48.18,58.05
2018-06-11 06:00:00+02:00,335.0,4266.0,1071.0,6012.0,14.0,13,26288,26348.0,52.3,62.75
2018-06-11 07:00:00+02:00,339.0,5278.0,1283.0,6006.0,17.0,23,30291,30479.0,64.43,64.21
2018-06-11 08:00:00+02:00,347.0,6081.0,1585.0,6007.0,304.0,312,32778,32792.0,67.32,67.25
2018-06-11 09:00:00+02:00,344.0,7050.0,1232.0,6007.0,1127.0,1038,33827,33853.0,68.25,67.6
2018-06-11 10:00:00+02:00,334.0,6683.0,954.0,6007.0,1921.0,1837,34404,34061.0,65.44,68.6
2018-06-11 11:00:00+02:00,332.0,6542.0,909.0,6005.0,2574.0,2405,34497,34056.0,63.86,69.56
2018-06-11 12:00:00+02:00,333.0,6512.0,1044.0,6005.0,2739.0,2556,34396,34024.0,60.73,69.46
2018-06-11 13:00:00+02:00,336.0,7093.0,1419.0,6005.0,2474.0,2472,34327,33994.0,62.41,69.38
2018-06-11 14:00:00+02:00,333.0,6806.0,1320.0,6005.0,2035.0,2187,33388,33090.0,63.14,68.51
2018-06-11 15:00:00+02:00,333.0,7323.0,1165.0,5984.0,1624.0,1773,32879,32744.0,64.0,66.23
2018-06-11 16:00:00+02:00,334.0,7564.0,1609.0,5942.0,1183.0,1170,32704,32479.0,65.2,65.71
2018-06-11 17:00:00+02:00,333.0,7463.0,2257.0,5899.0,579.0,450,33062,32760.0,67.64,65.45
2018-06-11 18:00:00+02:00,331.0,7538.0,4258.0,5856.0,170.0,125,34752,,69.87,64.93
2018-06-11 19:00:00+02:00,331.0,7299.0,4255.0,5813.0,93.0,45,35664,35612.0,71.61,64.78
2018-06-11 20:00:00+02:00,324.0,6954.0,2072.0,5772.0,85.0,25,35707,35760.0,67.2,66.11
2018-06-11 21:00:00+02:00,322.0,5573.0,1480.0,5746.0,44.0,21,34446,34474.0,59.9,68.36
2018-06-11 22:00:00+02:00,322.0,4757.0,1183.0,5742.0,21.0,12,31706,31980.0,55.22,66.99
2018-06-11 23:00:00+02:00,322.0,4248.0,896.0,5742.0,17.0,13,28872,29037.0,52.07,64.23
2018-06-12 00:00:00+02:00,364.0,5456.0,1850.0,6035.0,18.0,26,26697,27099.0,56.7,60.91
2018-06-12 01:00:00+02:00,362.0,4927.0,1563.0,6038.0,18.0,21,24792,25146.0,52.84,57.43
2018-06-12 02:00:00+02:00,365.0,4740.0,1170.0,6038.0,18.0,22,23540,23741.0,49.08,57.56
2018-06-12 03:00:00+02:00,369.0,4716.0,1029.0,6039.0,18.0,22,22926,23012.0,48.68,57.66
2018-06-12 04:00:00+02:00,372.0,4765.0,1133.0,6039.0,18.0,22,22693,22712.0,48.68,57.23
2018-06-12 05:00:00+02:00,370.0,4860.0,1059.0,6038.0,18.0,22,22646,22679.0,48.88,57.59
2018-06-12 06:00:00+02:00,352.0,5853.0,1507.0,6039.0,18.0,22,23242,23201.0,54.04,60.73
2018-06-12 07:00:00+02:00,367.0,6596.0,2196.0,6038.0,18.0,26,24360,24466.0,64.04,60.37
2018-06-12 08:00:00+02:00,364.0,6620.0,2639.0,6037.0,114.0,122,24611,25342.0,64.33,65.66
2018-06-12 09:00:00+02:00,366.0,6306.0,2559.0,6037.0,908.0,856,26035,27080.0,65.75,66.24
2018-06-12 10:00:00+02:00,366.0,6528.0,2969.0,6039.0,1972.0,1912,27420,28473.0,67.09,65.83
2018-06-12 11:00:00+02:00,360.0,6785.0,2725.0,6036.0,2971.0,2840,27966,28704.0,67.07,66.58
2018-06-12 12:00:00+02:00,363.0,6846.0,2341.0,6036.0,3346.0,3323,27849,28486.0,66.11,66.97
2018-06-12 13:00:00+02:00,364.0,6796.0,2092.0,6035.0,3412.0,3432,28068,28615.0,65.23,66.21
2018-06-12 14:00:00+02:00,364.0,6690.0,1793.0,6034.0,3353.0,3357,27812,28199.0,64.23,63.08
2018-06-12 15:00:00+02:00,363.0,6949.0,1714.0,6032.0,3098.0,3126,26607,26970.0,60.85,58.05
2018-06-12 16:00:00+02:00,344.0,7741.0,2073.0,6032.0,2282.0,2318,26097,26315.0,62.48,57.14
2018-06-12 17:00:00+02:00,353.0,8109.0,2643.0,6035.0,869.0,898,26423,26657.0,66.58,58.07
2018-06-12 18:00:00+02:00,355.0,8257.0,3202.0,6036.0,164.0,118,28459,28875.0,67.83,59.12
2018-06-12 19:00:00+02:00,356.0,8074.0,2613.0,6036.0,55.0,65,29433,29647.0,66.1,60.23
2018-06-12 20:00:00+02:00,351.0,8188.0,2759.0,6039.0,42.0,30,30369,30217.0,65.01,59.57
2018-06-12 21:00:00+02:00,349.0,7658.0,2516.0,6040.0,42.0,23,30633,30205.0,65.23,64.63
2018-06-12 22:00:00+02:00,345.0,7568.0,2573.0,6039.0,41.0,28,29344,29226.0,65.23,62.18
2018-06-12 23:00:00+02:00,345.0,7108.0,1984.0,6038.0,41.0,27,27131,27153.0,64.18,57.76
2018-06-13 00:00:00+02:00,359.0,4887.0,2928.0,5053.0,519.0,180,25849,26152.0,50.38,55.61
2018-06-13 01:00:00+02:00,357.0,5072.0,2597.0,5054.0,494.0,201,24509,24755.0,51.0,56.11
2018-06-13 02:00:00+02:00,356.0,4844.0,2409.0,5054.0,393.0,198,23579,23778.0,50.0,55.36
2018-06-13 03:00:00+02:00,350.0,4721.0,2381.0,5054.0,300.0,204,23236,23427.0,48.0,53.83
2018-06-13 04:00:00+02:00,354.0,4796.0,2295.0,5055.0,225.0,120,23091,23310.0,48.0,53.77
2018-06-13 05:00:00+02:00,349.0,4800.0,2272.0,5056.0,205.0,152,23409,23786.0,49.65,55.0
2018-06-13 06:00:00+02:00,349.0,5204.0,2735.0,5056.0,146.0,162,25046,25259.0,51.94,57.55
2018-06-13 07:00:00+02:00,348.0,5607.0,2781.0,5055.0,281.0,464,27597,27788.0,54.05,59.05
2018-06-13 08:00:00+02:00,340.0,5616.0,4524.0,5055.0,1001.0,1103,29895,29822.0,55.77,61.57
2018-06-13 09:00:00+02:00,301.0,5486.0,4469.0,5055.0,2758.0,2921,31112,31078.0,55.2,61.03
2018-06-13 10:00:00+02:00,226.0,5247.0,4177.0,5055.0,4238.0,4266,31754,31318.0,54.94,60.91
2018-06-13 11:00:00+02:00,226.0,5276.0,4264.0,5055.0,4873.0,4894,32306,31942.0,55.0,61.83
2018-06-13 12:00:00+02:00,227.0,5243.0,4129.0,5054.0,5200.0,5173,32840,32510.0,53.29,60.16
2018-06-13 13:00:00+02:00,306.0,5399.0,4099.0,5053.0,5297.0,5228,32829,32917.0,54.05,61.39
2018-06-13 14:00:00+02:00,320.0,5310.0,3381.0,5051.0,5304.0,5109,31929,32073.0,55.0,62.14
2018-06-13 15:00:00+02:00,320.0,5235.0,2940.0,5049.0,5096.0,4864,31337,31511.0,53.85,60.19
2018-06-13 16:00:00+02:00,321.0,5285.0,2799.0,5048.0,4799.0,4502,31153,31376.0,53.01,59.12
2018-06-13 17:00:00+02:00,324.0,5255.0,3000.0,5047.0,4273.0,4074,31126,31254.0,52.7,58.78
2018-06-13 18:00:00+02:00,325.0,5307.0,2891.0,5048.0,3655.0,3456,30584,30559.0,52.7,58.97
2018-06-13 19:00:00+02:00,320.0,5555.0,3143.0,5049.0,2809.0,2587,30311,30381.0,54.94,60.88
2018-06-13 20:00:00+02:00,317.0,5846.0,4389.0,5048.0,1735.0,1580,30408,30422.0,53.73,60.43
2018-06-13 21:00:00+02:00,316.0,5832.0,4764.0,5048.0,858.0,797,30609,30660.0,55.09,61.76
2018-06-13 22:00:00+02:00,310.0,5931.0,4565.0,5050.0,591.0,507,29820,29948.0,54.53,61.53
2018-06-13 23:00:00+02:00,316.0,5763.0,3463.0,5050.0,577.0,470,27401,27519.0,51.71,58.78
2018-06-14 00:00:00+02:00,330.0,5462.0,2812.0,5051.0,577.0,432,26108,26248.0,57.26,61.8
2018-06-14 01:00:00+02:00,329.0,5316.0,2645.0,5052.0,576.0,424,24677,24823.0,57.05,61.57
2018-06-14 02:00:00+02:00,330.0,5169.0,2532.0,5053.0,574.0,411,23657,23886.0,55.09,60.0
2018-06-14 03:00:00+02:00,335.0,4984.0,2478.0,5055.0,570.0,402,23393,23488.0,54.98,60.02
2018-06-14 04:00:00+02:00,333.0,4874.0,2412.0,5054.0,565.0,349,23198,23326.0,54.87,59.6
2018-06-14 05:00:00+02:00,336.0,5175.0,2511.0,5054.0,465.0,299,23572,23594.0,55.09,59.75
2018-06-14 06:00:00+02:00,344.0,5549.0,3051.0,5053.0,250.0,237,25178,25070.0,57.39,62.3
2018-06-14 07:00:00+02:00,344.0,5791.0,3559.0,5052.0,289.0,397,27603,27511.0,54.98,59.7
2018-06-14 08:00:00+02:00,349.0,5379.0,4456.0,5051.0,1085.0,1111,29687,29631.0,56.65,62.43
2018-06-14 09:00:00+02:00,350.0,5031.0,3993.0,5051.0,2873.0,2518,30992,31004.0,58.75,64.32
2018-06-14 10:00:00+02:00,352.0,5186.0,3930.0,5050.0,4039.0,3847,31628,31589.0,58.54,64.36
2018-06-14 11:00:00+02:00,347.0,5286.0,4105.0,5049.0,4794.0,4663,32152,32155.0,58.5,65.01
2018-06-14 12:00:00+02:00,339.0,5271.0,3817.0,5048.0,5240.0,5120,32725,32696.0,59.51,66.18
2018-06-14 13:00:00+02:00,337.0,5234.0,3756.0,5047.0,5432.0,5310,32799,32778.0,59.29,66.25
2018-06-14 14:00:00+02:00,334.0,5122.0,3796.0,5045.0,5489.0,5334,31962,31932.0,58.75,65.76
2018-06-14 15:00:00+02:00,327.0,5029.0,3268.0,5044.0,5412.0,5156,31442,31480.0,59.67,65.4
2018-06-14 16:00:00+02:00,334.0,5229.0,3244.0,5043.0,5130.0,4834,31404,31459.0,59.67,65.1
2018-06-14 17:00:00+02:00,348.0,5324.0,3411.0,5042.0,4643.0,4398,31326,31388.0,59.67,65.22
2018-06-14 18:00:00+02:00,352.0,5328.0,3157.0,5042.0,4087.0,3751,30745,30987.0,58.7,64.31
2018-06-14 19:00:00+02:00,359.0,5447.0,3269.0,5042.0,3229.0,2822,30511,30670.0,57.02,63.03
2018-06-14 20:00:00+02:00,363.0,5792.0,3582.0,5042.0,1980.0,1750,30530,30579.0,58.7,64.78
2018-06-14 21:00:00+02:00,364.0,5786.0,4254.0,5044.0,936.0,926,30712,30783.0,60.11,66.26
2018-06-14 22:00:00+02:00,359.0,5780.0,4172.0,5045.0,637.0,638,29957,30016.0,59.67,66.36
2018-06-14 23:00:00+02:00,358.0,5843.0,3536.0,5047.0,608.0,581,27595,27773.0,58.24,64.6
2018-06-15 00:00:00+02:00,361.0,5540.0,3606.0,5047.0,608.0,575,26356,26545.0,56.89,60.91
2018-06-15 01:00:00+02:00,360.0,5486.0,3055.0,5048.0,607.0,554,24937,25039.0,57.38,61.41
2018-06-15 02:00:00+02:00,361.0,5432.0,2365.0,5048.0,607.0,513,23922,23831.0,56.47,60.27
2018-06-15 03:00:00+02:00,360.0,5269.0,2289.0,5048.0,611.0,487,23562,23459.0,55.19,59.51
2018-06-15 04:00:00+02:00,361.0,4926.0,2266.0,5049.0,599.0,435,23375,23245.0,55.2,59.49
